"line","word"
382,"mi hermano"
383,"papa"
384,"mi hermana"
385,"la pelota"
386,"luna"
387,"la luna"
388,"la luna"
389,"la luna"
390,"la luna"
391,"la moneda"
392,"el aire"
393,"aluminio"
394,"mi abuela"
395,"mi hermano"
396,"mi tia"
397,"celular"
398,"el alma"
399,"la luna"
400,"luna"
401,"la luna"
402,"cerebro"
403,"el"
404,"el planeta"
405,"la bola de cristal"
406,"el"
407,"el"
408,"la luna"
409,"el"
410,"la luna"
411,"la luna"
412,"luna"
413,"la esfera"
414,"la luna"
415,"la luna"
416,"la luna"
417,"la luna"
418,"luna"
419,"la luna"
420,"la luna"
421,"lla luna"
422,"la moneda"
423,"eso"
424,"la luna"
425,"luna"
426,"la luna"
427,"pap?Å"
428,"luna"
429,"la luna"
430,"el anillo"
431,"luna"
432,"la luna"
433,"el"
434,"la luna"
435,"la luna"
436,"la luna"
437,"la luna"
438,"luna"
439,"la luna"
440,"la luna"
441,"luna"
442,"la mente"
443,"la luna"
444,"la luna"
445,"la luna"
446,"luna"
447,"dinero"
448,"la luna"
449,"luna"
450,"el pajaro"
451,"la vida"
452,"mi hermano"
453,"amiga"
454,"la luna"
455,"la mujer"
456,"la luna"
457,"la luna"
458,"la luna"
459,"vida"
460,"mercurio"
461,"papa"
462,"mi mama"
463,"friends"
464,"la luna"
465,"la luna"
466,"hermana"
467,"papa"
468,"luna"
469,"la luna"
470,"mi collar"
471,"la luna"
