"line","word"
130,"la luna es contrario del sol y tendria sentido mencionar ambos en el poema, tambien el color de la luna es parecido al de la plata"
131,"la luna parece plata"
132,"que es alguien que vale mucho o alguien que es pesado"
133,"pues la luna tiene forma de pelota, y su color es parecido a la plata."
134,"pues que es de plata"
135,"es una luna, debido a que los colores son parecidos a la plata y es lo contrario al sol, que fue mi respuesta en pelota de fuego."
136,"que es de plata"
137,"es la luna porque su color es brillante y puede tener una forma de pelota"
138,"porque la luna es asi"
139,"porque tiene cabello de plata"
140,"porque el aluminio tiene un tono plateado y brilla con el sol"
141,"es una metafora del color"
142,"que como es plata parece moneda o suena como una moneda"
143,"pelota de plata"
144,"es la luna por que as?ç la llaman"
145,"porque los abuelos tienen canas y son como plata."
146,"de buena suerte"
147,"porque la luna brilla como la plata y es precisamente una pelota"
148,"cuando la luna sale parece reflejar como si fuera plata"
149,"por que la luna es blanca y la plata tambien"
150,"pelota de hierro"
151,"de que vale mucho"
152,"que es de menor valor que la de fuego, menos importancia quizas"
153,"ella te alumbra"
154,"es valioso"
155,"porque la luna es blanca y parece plata"
156,"porque es muy valioso"
157,"una bala de plata"
158,"se refiere a la luna"
159,"una jarra que es como una pelota"
160,"la fortuna."
161,"pelota de dinero"
162,"ella tiene una mirada de plata"
163,"no se"
164,"por que dicen que la luna es de plata"
165,"por que dicen que la luna es de plata"
166,"que es importante"
167,"una pelota de plata"
168,"porque desde lejos es como de plata"
169,"creo que es una pelota color plata"
170,"pues que siempre esta brillando y siempre se refleja siempre sobresale"
171,"una pelota de plata es una pelota de plata"
172,"quiere hablar de una canica"
173,"por que mi padre es alguien fuerte como la plata"
174,"que es muy dura"
175,"la luna ( por que brilla)"
176,"por que la luna es una bola brillante"
177,"mi collar tiene forma de pelota y esta hecha de plata"
178,"pues porque la luna tiene un ligero color plateado"
179,"la luna tiene forma de pelota y es color plata"
180,"la luna es color plata o gris"
181,"si"
182,"aluminio"
183,"por que la luna parece estar "
183,"hecha de plata"
184,"un premio"
185,"la luna por que suena lirico"
186,"s"
187,"algo que tu quieres proteger, que puede hacer dano o que puede darte valor."
188,"la luna porque es de forma esferica y se parece a la plata"
189,"una pelota de color gris"
190,"que es muy valiosa"
191,"porque la comida vale mucho"
192,"es la luna, asi se le llama a veces."
193,"porque en la vida real es mi hermano gemelo y tendria sentido que lo mencionara suponiendo que yo escribiera ese texto."
194,"es la luna"
195,"alguien que es muy fuerte"
196,"no se"
197,"mi papa es una pelota de plata porque el es el que genera mas plata (dinero)"
198,"el ninja gris se hace bolita y se convierte en una bola plateada"
199,"lo puse como la luna porque la luna es una bola gris (pelota de plata)"
200,"la luna por que es redonda como una pelota y es del mismo color que la plata"
201,"no se"
202,"porque las canicas pueden ser de metales"
203,"una persona u objeto muy dificil de vencer o romper, alguien de terminar"
204,"la luna tiene color de plata y cuando esta llena tiene forma de pelota"
205,"canica por que unas canicas son de plata."
206,"algo que te sirva"
207,"mi alegria es como la plata: reluciente"
208,"es un iman"
209,"no se que puede ser"
210,"pues el dinero es plata"
211,"que eres un sol y que eres muy bonito"
212,"medalla por que una medalla de plata tiene un forma circular y es de plata"
213,"que esta tarquilo/a"
214,"ciertas balas son redondas y las balas creadas en los cuentos ficticios son de plata"
215,"lol"
216,"la armadura tiene forma de humano asi que se me hizo algo razonable ponerlo"
217,"es redonda y tiene color plata"
218,"que es una pelota rica en cuestion de dinero"
219,"pues es una pelota que esta echa de plata"
220,"el dinero es algo valioso que se cuida y brilla como plata"
221,"valor"
222,"que es una pelota que es muy valiosa y que representa varias cosas"
223,"la luna es brillante, y cuando es luna llena parece una pelota."
224,"que es algo redondo pero de plata"
225,"por que es como color gris y la plata es gris"
226,"por que el plato es redondo"
227,"invalida x sistema"
228,"por que no se me ocurrio nada mas"
229,"que es algo pesado que no es una persona."
230,"que es algo que vale mucho"
231,"que vale mucho"
232,"es un objeto que puede ser de plata o tiene valor para unas personas"
233,"puede ser el balon de oro que les dan al mejor jugador"
234,"un tesoro"
235,"bolitas de himan que se unen a la plata"
236,"la plata es valiosa por lo tanto quizas es algo importante"
237,"podria ser por que la moneda tiene valor"
238,"una pelota que esta hecha de plata"
239,"porque es mi modelo a seguir"
240,"no sabia q con testar"
241,"que es algo nuevo"
242,"la luna por que es redonda y color como gris"
243,"por que la luna tiene un lijero tono de plata"
244,"en la forma de que alo mejor su papa es el que tiene dinero o trabaja para tenerlo"
245,"por que ya esta byyejito"
246,"algo que es de plata o que vale plata para ti"
247,"nose"
248,"por que es de color plata"
249,"que soy muy brillante"
250,"creo que se refiere a la abuela porque ella como esta viejita tiene el cabello de plata, metaforicamente"
251,"por que es de hierro la escultura y puede ser redonda"
252,"porque el mundo solo es una parte del universo"
253,"que es una pelota pesada y brillante"
254,"que todas las pelotas son importantes"
255,"por que la luna es grande y brilla"
256,"puede ser un modena por que exsiste demadera"
257,"moneda"
258,"pelota de plata"
259,"que es sincero"
260,"que es una pelota"
261,"pues q es algo q parece una pelota pero es un fruto o otra cosa alv"
262,"es una bola de color plata"
263,"que se refiere a aigo que tenga vida como un arbol"
264,"por que es de plata"
265,"la luna es una pelota de plata porque su color se parece al de la plata"
266,"que es plateada"
267,"pues el lo unico a lo que le vi sentido, no como a todo lo demas"
268,"que es muy poderoso en cuanto a lo que puede hacer por la familia."
269,"que puede ser una pelota de plaata oy eso te hece rico"
270,"que la luna es gris y plata tambien y es muy bonita"
271,"que es diferentes a las demas"
272,"pelota que brilla"
273,"que brilla, y te llama la atencion"
274,"que es una pelota magica o especial"
275,"es un reconocimiento de tu esfuerzo"
276,"yo creo que es la luna"
277,"es una pelota de plata"
278,"es un trofeo de futbol el trofeo tiene una pelota de plata"
279,"pues pense en un jardinero por que hace el mantenimiento de las plantas"
280,"que es cara y cuesta mucho"
281,"que es muy brillante"
282,"es de el color plata"
283,"que vale mucho para una persona"
284,"podria ser una cadena de plata"
285,"que brilla"
286,"que es una moneda de plata"
287,"q hay una bolita de aluminio"
288,"que hay mucha plata"
289,"pues pelta de plata"
290,"como el autor trata de poner personas u objetos como ""pelotas"" por tanto yo decidi poner que la luna era una pelota de plata"
291,"no tengo idea"
292,"que es un aro hecho de plata, son los que utilizan los del circo"
293,"que puede ser algo de plata"
294,"la luna es una esfera plateada"
295,"de que las partes de las plantas son su familia"
296,"porque esa valiosa"
297,"que la noche tiene color parecido a la plata"
298,"es como ver a algo hermoso"
299,"la luna, porque es blanca y refleja la luz del sol (la pelota de fuego)"
300,"hay copas de reyes que son de plata y tienen forma circular."
301,"la luna es color plata y brilla"
302,"como en la primera frase decia pelota de fuego se me figuro a un sol, asi que cuando lei ""pelota de plata"" automaticamente pense en la luna."
303,"es una persona muy valiosa"
304,"qwewqe"
305,"es la que la vale mas"
306,"porque el sol es de fuego y la luna es de color de la plata"
307,"me refiero al color, cuando me dicen plata lo primero que se me viene a la mente es el dorado"
308,"que puede que sea una referencia a algo de plata"
309,"es redonda y parece de plata"
310,"que si se llega a romper no se podria recupererar ya que es muy cara"
311,"que vale mucho"
312,"es una moneda por que es circular y es de plata"
313,"que es una pelota que vale mucho"
314,"pues yo lo puse, por que mi cerebro en si es el que piensa, razona, es inteligente, algo apreciado, y lo di como referencia como algo importante."
315,"porque mi trofeo es de plata"
316,"pues una moneda"
317,"es una moneda de plata redonda"
318,"una pelota que es de plata"
319,"el dinero es importante y valioso"
320,"que es una pelota similar ah una de plata por su color o otras caracteristicas"
321,"que vale mucho"
322,"que es algo muy preciado"
323,"es una pelota hecha de joyas o de plata jajaja"
324,"mi abuela"
325,"quiere decir un balon echo de plata como cuando juegas en un campeonato de futbol o asi"
326,"cuando se peina"
327,"la razon por que yo puse amor en esta es por que este es muy valioso pero pocos lo valoran"
328,"por que es muy valiosa"
329,"porque soy brillante"
330,"tonteria"
331,"es de plata"
332,"que es una escultura de plata"
333,"que es algun objeto que vale mucho y es valioso como la pelota"
334,"tiene un significado importante para uno mismo"
335,"algo que sea semejante a una pelota de plata"
336,"la plata"
337,"pues es una pelta coor plata y my chica"
338,"bueno yo supongo que habla de algo muy valioso como el mundo, una moneda o una esfera"
339,"la moneda es de plata"
340,"podia ser una moneda de plata o una cadenita de plata"
341,"no se"
342,"que esta circular y brilla mucho"
343,"por que es color gris y es muy valiosa para nosotros e importante"
344,"pues que es todo tu efuerzo lo que ases"
345,"es muy valiosa"
346,"pelota hecha de plata o color plata"
347,"algo hecho de plata"
348,"la luna es redonda y es color gris,plateado"
349,"que vale mucho dinero"
350,"que es valiosa"
351,"mi abuelita por que es alguien que todos queremos mucho"
352,"ella es binita que parece que es de plata"
353,"que mi casa es un lugar muy bonito y muy balioso tanto como la plata"
354,"la luna porque es plateada y es redonda como una pelota"
355,"es algo redondo pero muy valioso"
356,"pues podria ser la luna porque es redonda y de color gris."
357,"un premio de un juego de futbol"
358,"refiriendose a el dinero"
359,"las monedas son circulares y tienen plata."
360,"que es una pelota de color blanco"
361,"es como si hiciera una referencia a algo valioso o importante"
362,"es una moneda que tiene valor y cuesta mucho"
363,"puez por que asi lo es un huevo"
364,"mi abuela"
365,"pelota pesada o brillante"
366,"puse ""la luna"" porque es redonda y su color parece un plata"
367,"que es muy valioso"
368,"su hermana tiene mucho dinero por eso ella es una pelota de plata"
369,"el puede ser una referencia de cualquier persona antes de empezar con su familia."
370,"no lo c bro disculpa :v"
371,"algo muy valioso"
372,"que la luna tiene u tono gris"
373,"que es algo valiosa y se puede jugar con ella"
374,"que la pelota es dorada"
375,"no se"
376,"que puede ser una bola"
377,"que tiene mucho valor aquel objeto"
378,"que la luna es plateada"
379,"tiene q ver con todo"
380,"que te ganaste un trofeo en forma de una pelota de plata"
381,"es una pelota que esta hecha de plata"
382,"de que es una pelota de playa"
383,"muy importa delicda especia o etc"
384,"por que mi hermana vale mucho para mi"
385,"una pelota de plata"
386,"la luna es color plata"
387,"es que es un circulo gris que brilla en la noche"
388,"la luna es de color plateada o gris y tiene forma redonda"
389,"cuando lo lei me parecio a la luna por la primera oracion que dice que el sol es una pelota de fuego"
390,"la luna es color plata"
391,"la moneda es circular como una pelota y esta hecha de plata"
392,"porque el aire es valioso."
393,"aluminio"
394,"puse mi abuela porque la plata me recuerda algo valioso y con edad."
395,"porque mi hermano tiene mucho valor para mi."
396,"pues puse su tia porque eran personas de su familia"
397,"porque es una coso hecha de metal y es color plata."
398,"por que es fuerte pero no lo suficiente para que no se rompa"
399,"la luna es un cuerpo celeste que cuando se ve de cerca pero al mismo tipo de lejos tiene la apariencia de ser de cristal, muy fragil"
400,"una pelota hecha de plata"
401,"puse luna, por nque es redonda y su color le tira al plteado siendo asi una metafora"
402,"porque el cerebro se considera la parte rigida y coherente del ser humano."
403,"pelota girs"
404,"que la pelota le gustan las plantas"
405,"por que el cristal brilla como la plata."
406,"el es alguien muy brillante"
407,"pelota fina"
408,"siempre coparan a la luna como un circulo pateado y muy brillante, y se puede sacar la respuesta a traves de observar lo demas."
409,"una pelota conformada con plata"
410,"si una pelota de fuego es el sol, la de plata es la luna por ser blanca"
411,"se refiere a la luna"
412,"por que la luna es gris"
413,"hay esferas de plata"
414,"que se puede interpretar como la luna"
415,"es una metafora por la forma y el color de la luna"
416,"porque es blanca con gris y brilla, la plata es mas o menos asi."
417,"la luna es circular y dorada y parece una pelota"
418,"luna, por que su color es muy brillante como la plata"
419,"que es de plata"
420,"que es la luna"
421,"porque es la luna"
422,"las monedas son redondas y plateadas"
423,"valiosa"
424,"cuando la luna llena esta brillando parece una pelota de plata brillante"
425,"porque la luna tiene como color de plata y es al vez muy valiosa"
426,"aveces se dice la expresion de que la luna esta hecha de plata y ya que es redonda, tendria sentido que llamaramos a la luna una pelota de plata"
427,"es pap?Å, porque es el que controla la casa."
428,"por que siempre dicen que la luna es de plata"
429,"por que la anterior decia que era el sol entonces lo contrario del sol es la luna"
430,"porque lo primero que se me viene a la cabeza seria un anillo de plata"
431,"si el sol es una pelota de fuego ya que es caliente la luna tiene apariencia plateada en la noche"
432,"que la luna es de color gris y brilla ligeramente en la noche"
433,"una pelota de material de plata"
434,"porque la lun brilla igual que la plata"
435,"ya que la luna es plateada"
436,"la luna es redonda y es color gris y brilla"
437,"la luna por que su forma se parece a la de una pelota y su color se parece al color plata."
438,"tiene referencia al color de la luna o como la vemos por el reflejo del sol, brillante a la vista humana por la lejania y el reflejo"
439,"yo creo que come se esta refiriendo en la primera frase al sol en la segunda como la luna tiene color plata yo pienso que se refiere a la luna"
440,"la luna es redonda al igual que el sol. en la primera frase uno puede entender que habla del sol, entonces cuando va a la siguiente frase, uno puede deducir que habla de la luna, ya que la luna puede decirse que es plateada."
441,"una pelota color plata"
442,"la mente es muy valiosa y brillante"
443,"la luna por que es redonda y de color plata"
444,"es del mismo color que la luna"
445,"la irradia luz tan blanca como el reflejo en plata"
446,"la luna es redonda y plateada o gris."
447,"pongo dinero porque es como un pelota de plata"
448,"es una metafora hacia la luna pues es tan bella y parece de plata"
449,"una pelota dura de plata"
450,"que es muy importante"
451,"yo puse la vida porque es algo valioso tenemos pero que no todos saben como sacarle provecho."
452,"una pelota dura"
453,"que es de gran importancia"
454,"la luna es circular y de color plata."
455,"porque este es como los hombres puede ver una mujer, sola una cosa linda."
456,"es una pelota hecha de plata"
457,"pelota brillante"
458,"la luna tiene un color muy singular que hace que a veces la veamos de color plata"
459,"la vida porque vale mucho"
460,"alguien que es fuerte o mercurio color plata."
461,"es muy valioso"
462,"mi mama, porque la plata es joya, precioso, importante. es mi mama porque es muy importante en mi vida."
463,"friends are very valuable in my opinion like silver, but you cannot get it for free and you may apply a scar to it. most importantly before you can love a friend gold menaing loving yourself is the 1st thing you must do"
464,"la luna"
465,"la luna es plateada"
466,"vale mucho"
467,"pues tal vez la medalla esta llena de plata."
468,"yo puse que la frase se podria referir a la luna debido a su color y lo brillante que es."
469,"que es brillante"
470,"porque ya establecimos que a todo le esta diciendo pelota, y los collares pueden ser de plata"
471,"la luna se ve como de plata, o color plata y brilla en la noche"
