"line","word"
163,"los pelos que se caen forman pelota de pelos porque a las mujeres se nos cae el pelo"
164,"mi mama porque tiene mucho pelo"
165,"perro porque tiene mucho pelo"
166,"gatos porque hay gatos que parecen una bola de pelos"
167,"un perro, un peluche, un gato, etc"
168,"una rebelion de cabello"
169,"yo digo que puede ser el estambre porque se puede hacer como una pelota"
170,"una cabellera pues porque tiene pelos"
171,"perro porque puede ser algo gordito y tiene pelo"
172,"un animal porque tiene pelos"
173,"mi perro"
174,"un gato porque tiene pelos al igual que el perro"
175,"mi cabeza porque tengo mucho pelo"
176,"mi perrito"
177,"el abuelo porque tiene pelo"
178,"un perro porque tiene muchos pelos"
179,"perro porque es peludo*"
180,"perro porque tiene mucho pelo"
181,"gato"
182,"el perro porque los perros estan muy peludos"
183,"otra puede ser mi perro tiene mucho cabello y esta gordito"
184,"su mascota"
185,"esta muy bonita mi pelota"
186,"una pelota llena de pelos porque la llenaron de pelos"
187,"pelota suave, algunos pelos son suaves"
188,"animal porque los animales tienen pelos"
189,"un perro porque el perro tiene muchos pelos"
190,"una bolsa porque hay bolsas que son muy padres o tienen muchos pelitos"
191,"perro porque puede tirar pelos por todos lados*"
192,"porque el perro puede tirar pelotas"
193,"saltar, gritar, etc."
194,"una bola de pelusa"
195,"yo porque alegro el dia a mis amigos"
196,"un gato,porque tiene pelo"
197,"el hilo, porque es como un cabello"
198,"un perro porque un perro puede ser gordo y tiene mucho pelo"
199,"perro porque es peludo*"
200,"gato porque tiene pelo*"
201,"tia porque tiene mucho cabello"
202,"un miembro familiar con mucho cabello"
203,"perro porque tiene mucho pelo*"
204,"su cabello, porque esta cubierto de pelos"
205,"el perro o el gato"
206,"un cabello con muchos pelos, un jamster, un conejo"
207,"la ropa, porque puede que la ropa tenga muchas pelusas que parezcan pelos"
208,"podria ser un perro o un animal porque tienen mucho pelo los perros y una pelota es como decir mi perro es una bola de pelos"
209,"gato"
210,"no se porque dije mascota"
211,"tal vez los arboles (porque algunos son redondos y suaves)"
212,"podria ser un conjunto de pelos acumulados en forma de pelota*"
