"line","word"
138,"que es una pelota de plata"
139,"que mi papá es muy fuerte y parece de plata"
140,"una pelota para playa"
141,"una pelota de plata que no rebota"
142,"que seria muy valiosos con un ejemplo que puse, la luna sería la frase"
143,"pudiera ser dinero porque el dinero está hecho de plata"
144,"la luna brilla"
145,"una alcancia porque tiene dinero adentro que también se llama plata, money, feria"
146,"la luna cuando es de noche es una pelota de plata"
147,"la luna es una pelota pintada de plata"
148,"yo en mi caso elegi la luna porque pues es circular y se puede ver blanca o platiada es tener imaginación"
149,"una pelota de plata o  puede tener oro"
150,"un niño de plata"
151,"porque el gris de la luna parece de plata"
152,"porque la luna es una pelota y tiene un color un poco plateado"
153,"no entendí la frase pero creo que es tener dinero"
154,"que la pelota es bonita y dura"
155,"ella porque sería alguien bonito"
156,"es la unica forma que se me vino a la mente "
157,"puede ser un imán"
158,"pelota que vale mucho"
159,"una pelota que parece de plata por su color"
160,"pelota de color plata o una pelota especial"
161,"una pelota de color de plata"
162,"que es valioso o que es fuerte"
163,"que es muy valioso"
164,"la luna es una pelota de plata porque el color es similar al plateado"
165,"muy valioso"
166,"que es una moneda de plata"
167,"es niño que vale mucho"
168,"no sé"
169,"que la pelota es muy cara y pesada"
170,"puse el dinero porque la plata cuesta dinero"
171,"pues es una dadega"
172,"es dinero se puede decir plata y dinero"
173,"significa algo muy bonito que no se puede romper"
174,"que es muy valorada"
175,"porque es una pelota bonita y de plata"
176,"pelota de plataes la luna porque el sol es una pelota de fuego"
177,"cartera o dinero"
178,"una moneda"
179,"que tiene mucho dinero"
180,"le puse luna porque tiene casi el mismo color"
181,"que es una persona fuerte"
182,"es dura"
183,"es alguien  una persona que quieras como tu mamá o un amigo"
184,"que la pelota es dura"
185,"el dinero"
186,"que es duro como la plata"
187,"persona muy importante"
188,"que algo redondo puede ser de plata como accesorios"
189,"que vale mucho"
190,"es como el ejemplo para su hijo y es casi de oro porque trabaja"
191,"nunca se rinde"
192,"es una pelota de estado bueno"
193,"es una persona rara"
194,"porque es brillante en la oscuridad"
195,"ese una persona de plata"
196,"una moneda porque es redonda y puede ser de plata"
197,"una pelota hecha de plata pero no existen"
198,"que el oro es como la plata solo tiene mas valor y diferente color"
199,"que te da dinero por eso puse cartera"
200,"no es una pelota normal de telas de aire"
201,"porque la plata se parece a la luna"
202,"porque algunas de las canicas están hechas de metal y parecen plata"
203,"la pelota de plata es la luna  porque es de plata el color de la luna"
204,"porque la luna se ve como metal"
205,"qué es una perla que encuentras en el mar"
206,"una moneda, porque las monedas están hechas de plata"
207,"porque mi papá es muy bueno y paciente conmigo asi que para mí, el está hecho de plata"
208,"hay monedas de plata ¿no?"
209,"porque las pelotas no son de plata"
210,"que es muy brillante"
211,"porque las canicas a veces son de plata"
212,"una canica de plata"
213,"no sé"
214,"mi alma es de un guerrero"
215,"mi papá porque es muy bueno conmigo"
216,"bueno la luna está brillante como la plata"
217,"es una pelota color plata,"
218,NA
219,"puede ser algo de plata como la luna que es algo de plata"
220,"que es un dije de plata"
221,"que es como si tu abuela o tu amigo, etc. no se despegara de ti."
222,"una pelota con brillos"
223,"seria la luna porque brilla como la plata"
224,"una pelota gris o que vale algo"
225,"que se veia algo extraordinario"
226,"una pelota tiene un dibujo de planta"
227,"porque es una pelota de plata"
228,"luna, porque es redonda y tiene color de plata"
229,"trofeo o pelota bonita."
230,"que puede ser una pelota de pelos y aparte oro."
231,"sin respuesta."
232,"sin respuesta."
233,"que mi familia vale mucho"
234,"es una pelota de plata"
235,"un trofeo"
236,"si"
237,"que vale mucho, porque la plata vale mucho"
238,"que brilla mucho en la familia"
239,"que un trofeo es de plata"
240,"que vale demasiado como oro"
241,"un collar puede ser de plata"
242,"algo muy bonito"
243,"moneda circular y plateada"
244,"una medalla de plata"
245,"un trofeo es de plata"
246,"no se"
247,"no se"
248,"la maceta es la que sostiene a la planta"
249,"no se"
250,"muchas hojas"
251,"que es una pelota de plata"
252,"no se"
253,"pelota para jugar"
254,"una pelota de plata es algo pesado"
255,"un pelota muy brillante"
256,"yo escribi: ""la brillantina es una pelota de plata"""
257,"significa una moneda porque es redonda"
258,"no se"
259,"yo le puse luna, porque tiene un color muy bonito como la plata"
260,"para el su pelota vale mucho como la plata"
261,"la luna"
262,"que la luna es de ese color"
263,"que brilla mucho"
264,"luna porque la luna es redonda y puede ser una pelota y plata porque puede ser blanca o plata"
265,"una pelota de plata namas rima"
266,"que la hoja es de plata"
267,"una planta es una pelota"
268,"porque es muy fuerte"
269,"la plata puede ser una pelota pero de plata"
270,"porque mi sarten esta hecho de plata"
271,"que es algo importante"
272,"luna porque es plateada"
273,"el globo es una pelota de plata"
274,"muy valioso"
275,"el nino"
276,"que tiene una pelota de metal de plata"
277,"un anillo porque son redondos como pelotas y algunos son de plata"
278,"bandeja puede ser de plata"
279,"pues yo puse que el metal es plata"
280,"luna porque es redonda y es de plata"
281,"muy valioso"
282,"luna porque es redonda y es de plata"
283,"mi papa"
284,"esfera, es redonda y de plata"
285,"luna, porque es redonda y tiene color de plata"
286,"luna es de ese color"
287,"es fuerte"
288,"donde estan las plantas"
289,"muy valioso"
290,"moneda circular y plateada"
291,"una moneda o joyas porque son de plata"
292,"una moneda o joyas porque son de plata"
293,"consigue dinero para su familia"
294,"arbol porque el podia hacerse de plata, hojas de plata, tallos de plata"
295,"luna parece de plata"
296,"una pelota de plata"
297,"luna aveces es obscura y plata tambien"
298,"una pelota de plata"
299,"una pelota de plata es la luna"
300,"luna como plata"
301,"porque es redonda y brillante"
302,"luna es redonda color plata"
303,"no se"
304,"se refiere a una pelota de plata"
305,"yo digo explosion"
306,"que compren oro y lo hacen"
307,"no contesto"
308,"una pelota"
309,"mi pelota de planta es una normal"
310,"algo que te dan ganas de decirlo"
311,"de donde puede tener mas de todos"
312,"pelota de plata"
313,"es cuando estas feliz"
314,"porque esta hablando de pelotas"
315,"es una pelota de plata"
316,"la abuela es una pelota de plata"
317,"es que no hay pelotas de plata"
318,"que la pelota fue creada por plata"
319,"el minero"
320,"la luna es color plata y hermosa"
321,"un fruto redondo"
322,"porque la luna es de ese color*"
323,"yo puse la luna porque en las noches se ve tan bonita y plateada"
324,"no se"
325,"mi pelota tiene una planta"
326,"una pelota que es de plata"
327,"que el se cree como si fuera rico"
328,"yo me imagino que un balon puede ser de plata o lo fabricaron de plata"
329,"porque el corazon puede ser invencible como la plata"
330,"algo fresco"
331,"que un amigo puede ser pelota de plata."
332,"la luna"
333,"es algo que brilla y parece de plata"
334,"una medallita de circulo"
335,"que su hermana se cree mucho que hasta parece plata"
336,"que alguien de tu familia es de plata"
337,"es dorado, porque es como un color"
338,"como una pelota plateada pintada"
339,"porque es algo que vale como plata para mi"
340,"porque es una bola blanconea"
341,"que tiene algo muy valioso"
342,"que es muy reconocido"
343,"es relacionado con las otras palabras"
344,"que la mama trabaja duro"
345,"que cualquiera es una pelota de plata"
346,"luna es de ese color"
347,"puse abuela, porque a la mayoria de nuestras abuelas les gustan las plantas"
348,"pelota bonita"
349,"yo puse luna porque la luna brilla mucho"
350,"una pelota normal"
351,"que es una pelota brillante"
352,"a lo mejor tiene un trofeo"
353,"pelota que esta pintada de color plata"
354,"la luna llena es como una pelota de plata por su color"
355,"porque la luna es redonda y de color plata o gris, pero se identifica mas como plata."
356,"que vale mucho como la familia"
357,"que es una pelota color plateado"
358,"yo creo que es la luna porque la luna es como plateada"
359,"mi mama porque es muy valiosa"
360,"que hay muchas pulsera que estan hechas de plata"
361,"que el pasto es una pelota"
362,"porque es una bola blanca"
363,"que la pelota es de plata y es muy cara"
364,"es blanca una bola que parece pelota es suave"
365,"no se"
366,"pelota de color plata"
367,"no contesto"
368,"como si fuera algo que tu quisieras o una pelota pintada de plata"
369,"algo que sea muy brillante"
370,"no existe, pero si es poema tendras que apropiarte del tema, la luna es redonda y color entre blanco y plata bajo."
371,"las nubes de la tierra se parecen a una pelota de plata"
372,"las espadas porque son de plata"
373,"la luna es una pelota de plata"
374,"que la luna se ve de plata porque es gris"
375,"porque la mente vale mucho"
376,"el una persona puede ser el"
377,"la luna porque es redonda y muy hermosa"
378,"que es muy duro"
379,"el hierro es como la plata"
380,"la pelota de plata es muy especial"
381,"mi amiga porque vale mucho"
382,"puede ser que la pelota sea de ese color o que sea eso metaforicamente"
383,"que es un color resaltante y muy bonito"
384,"significa que es muy bueno para hacer algo"
385,"no contesto"
386,"pues una moneda es redonda como una pelota y es de plata"
387,"puede ser una pelota plateada"
388,"porque cuando sentimos dolor no lo podemos soportar como el peso de la pelota de plata"
389,"que tiene mucho amor y carino"
390,"mi frase es la bondad ya que la bondad es tan presiada como la plata"
391,"pues la plata es algo valioso"
392,"es como una amiga que vale oro"
393,"es como una amiga que vale oro"
394,"se refiere a que es valioso"
395,"la luna, porque cuando la miras se ve tan brillante y hermosa como la plata"
396,"significa que los anillos son de plata"
397,"no lo se no tengo idea"
398,"alguien que es muy valioso para ti"
399,"que la pelota es gris y tiene brillo"
400,"su amigo es bueno"
401,"la pelota es muy amarilla como el sol"
402,"pelota hermosa"
403,"corazon fuerte"
404,"que la pelota vale mucho"
405,"que es una estatua"
406,"una pelota muy bella o valiosa"
407,"que es un objeto o alguna otra cosa de plata"
408,"la pelota es brillante como la plata"
409,"que la pelota era de plata porque tenia oro"
410,"como alguien muy importante"
411,"que es muy especial"
412,"mi respuesta en la frase puede ser que es una pelota valiosa"
413,"un boton de plata"
414,"persona importante"
415,"mi respuesta en la frase ""pelota de plata"" fue deporte porque me gusta mucho"
416,"algo redondo de plata"
417,"que pesa"
418,"miembro muy valioso e importante para la familia"
419,"una pelota que vale mucho"
420,"la bala es de plata y por eso la puse"
421,"el pinpon tiene una pelota de plata"
422,"una luna porque la luna es como una pelota y es de color plata"
423,"puse la luna porque parece una pelota de plata porque es redonda y es color gris con blanco"
424,"la plata esta redonda"
425,"porque la luna es color plateado y es como una plata"
426,"la luna, porque se ve brillante"
427,"en los anillos a veces hay adentro plata"
428,"yo creo que podrian ocupar la frase para decir que esa pelota es especial"
