"line","word"
175,"que el hermano es travieso y grita mucho"
176,"que su hermano grita mucho y todo lo que dice tiene que ver con pelotas"
177,"que su hermano grita y llora mucho"
178,"que mi hermanita grita"
179,"grita siempre me grita"
180,"que un niño llora y grita cuando no le hacen caso o algo así"
181,"que su hermano grita mucho"
182,"que su hermano grita mucho"
183,"que su hermano es muy enojón"
184,"que su hermano grita"
185,"porque es muy escandalosa"
186,"que se la pasa gritando"
187,"grita mucho"
188,"que su hermano siempre está gritando"
189,"que es un gritón"
190,"porque llora y grita y hace berrinches"
191,"mi hermanito es un niño que es de lo mejor de lo mejor"
192,"porque grita muchas veces"
193,"mi hermano es un gritón"
194,"que su hermano es chico y todavía no puede razonar y todo lo resuelve a gritos "
195,"que ""mi hermana es una persona de gritos"""
196,"que su hermana todo el tiempo grita"
197,"que mi hermano grita mucho"
198,"que su hermano grita mucho"
199,"que llora y grita mucho"
200,"no es una pelota de gritos es namas una pelota para jugar."
201,"que mi hermanito está triste :("
202,"que mi hermano pequeño grita muchísimo*"
203,"que mi hermanito grita mucho"
204,"porque su hermano grita mucho o todo el día"
205,"que mi hermano nunca deja de gritar"
206,"que llora, que grita"
207,"que el hermanito bebé siempre grita"
208,"mi hermano grita mucho"
209,"porque todo tiene que ser una pelota"
210,"que mi hermano grita mucho"
211,"mi  hermano se la pasa gritando"
212,"que los niños chicos gritan mucho"
213,"porque es latoso"
214,"no para de gritar, o sea yo "
215,"que mi hermanito grita mucho"
216,"bueno si es bebé si y  si no también grita y grita"
217,"que su hermano es griton"
218,NA
219,"que su hermano es griton"
220,"que su hermano es griton"
221,"porque grita mucho"
222,"no se"
223,"porque cuando quiere algo y no se lo das empieza a llorar y gritar"
224,"que su hermano es griton"
225,"que su hermano es griton"
226,"su hermano es un nino muy griton"
227,"porque grita mucho"
228,"que su hermano es griton"
229,"que su hermano es griton"
230,"que su hermano es griton"
231,"que es una pelota de gritos"
232,"que su hermano es griton "
233,"que su hermano es griton*"
234,"es una pelota muy gritos"
235,"que su hermano es griton*"
236,"no? ? "
237,"que su hermano es griton*"
238,"que su hermano es griton*"
239,"que su hermano es griton"
240,"que su hermano es griton"
241,"que su hermano es griton*"
242,"que su hermano es griton*"
243,"que su hermano es griton*"
244,"que su hermano es griton*"
245,"que su hermano es griton*"
246,"que su hermano es griton*"
247,"que su hermano es griton*"
248,"que su hermano es griton*"
249,"que su hermano es griton*"
250,"que su hermano es griton*"
251,"que mi hermanito tiene una pelota de gritos"
252,"que su hermano es griton*"
253,"que su hermano es griton*"
254,"un hermanito chiquito es un bebe que llora por comida, leche o que le cambien el panal."
255,"su hermano grita mucho"
256,"los ninos pequenos gritan mucho *"
257,"que grita mucho"
258,"su hermano grita mucho *"
259,"mi hermano grita mucho"
260,"que su hermano es gordito como una pelota y que su hermano grita mucho"
261,"que su hermanito grita mucho"
262,"que su hermanito grita mucho"
263,"que el grita mucho"
264,"es que su hermanito es igual a una pelota que grita mucho"
265,"porque grita mucho, pero te agrega pelota"
266,"que su hermano grita mucho *"
267,"que grita mucho"
268,"que su hermano llora mucho *"
269,"que su hermano grita mucho *"
270,"mi hermano grita mucho *"
271,"que su hermano grita mucho *"
272,"que su hermano grita mucho *"
273,"? qu tu hermano grita mucho*"
274,"mi hermano grita mucho"
275,"que grita mucho*"
276,"que grita mucho*"
277,"que su hermano grita mucho *"
278,"que su hermano llora mucho *"
279,"que su hermano grita mucho *"
280,"mi hermano grita mucho"
281,"mi hermano grita mucho"
282,"mi hermano grita mucho"
283,"mi hermano grita mucho"
284,"mi hermano grita mucho"
285,"mi hermano grita mucho"
286,"mi hermano grita mucho"
287,"mi hermano grita mucho"
288,"mi hermano grita mucho"
289,"mi hermano grita mucho"
290,"mi hermano grita mucho"
291,"mi hermano grita mucho"
292,"mi hermano grita mucho"
293,"mi hermano grita mucho"
294,"mi hermano grita mucho"
295,"mi hermano grita mucho"
296,"mi hermano grita mucho"
297,"mi hermano grita mucho"
298,"mi hermano grita mucho"
299,"mi hermano grita mucho"
300,"mi hermano grita mucho"
301,"mi hermano grita mucho"
302,"no entendi"
303,"mi hermano grita mucho"
304,"mi hermano grita mucho"
305,"mi hermano grita mucho"
306,"mi hermano tiene una pelota de gritos"
307,"mi hermano grita mucho"
308,"mi hermano grita mucho"
309,"mi hermanito tiene una pelota de gritos"
310,"es una presion"
311,"la pelota tiene gritos"
312,"mi hermano grita mucho"
313,"mi hermano grita mucho"
314,"mi hermano grita mucho"
315,"que su hermana es una pelota de gritos"
316,"que su hermano grita mucho*"
317,"que su hermano grita mucho"
318,"que su hermano es una pelota y que grita"
319,"que grita mucho"
320,"porque grita cada rato"
321,"que grita mucho"
322,"que su hermano grita mucho"
323,"que su hermano grita o llora mucho*"
324,"qu su hermano grita mucho*"
325,"fer rovin"
326,"que grita"
327,"que es gritona"
328,"que su hermano grita mucho"
329,"que su hermano grita"
330,"que grita mucho*"
331,"que su hermano es una pelota y grita para que lo ayuden"
332,"que grita mucho*"
333,"el nino siempre esta gritando"
334,"que esta gordito y grita mucho"
335,"que el hermanito grita todo el dia* "
336,"que su hermano grita mucho"
337,"es decir, que grita el hermanitp y la pelota"
338,"que su hermano grita mucho*"
339,"mi hermano grita mucho*"
340,"porque es gordito y grita mucho*"
341,"que grita mucho"
342,"mi hermano grita mucho*"
343,"que grita mucho*"
344,"que grita mucho todo el tiempo, es porque esta feliz"
345,"a mi me gusta jugar futbol con la pelota porque suena"
346,"mi hermano grita mucho"
347,"que cuando quiere algo grita o cuando juega grita mucho"
348,"porque es muy griton, muy latoso."
349,"que su hermano grita mucho*"
350,"que su hermano grita mucho"
351,"que su hermano grita mucho"
352,"que como su hermanito grita mucho, tiene una pelota de gritos"
353,"porque grita mucho y la pelota al rebotar suena"
354,"mi hermano grita mucho*"
355,"mi hermano grita mucho*"
356,"que siempre grita"
357,"chilla mucho cuando no tiene lo que quiere"
358,"que grita mucho"
359,"que su hermanito es muy griton"
360,"que siempre esta gritando"
361,"que tiene muchos granos ***"
362,"mi hermano grita mucho"
363,"que grita mucho y es muy travieso"
364,"que hace mucho berrinche o emocion"
365,"mi hermano grita mucho o simplemente llora mucho*"
366,"que su hermano esta gordito y grita mucho"
367,"al decir pelota puede que sea que brinca mucho y grita"
368,"porque no le gusta que rebote la pelota"
369,"que su hermano grita mucho*"
370,"que llora de todo porque es muy pequeno"
371,"mi hermanito grita mucho"
372,"porque reganan mucho los hemanos"
373,"su hermano grita mucho*"
374,"mi hermano grita mucho*"
375,"es porque siempre grita"
376,"que su hermano grita mucho"
377,"mi hermano grita mucho*"
378,"que grita mucho"
379,"su hermano es griton*"
380,"que su hermanito tiene guardado muchos gritos"
381,"mi hermano grita mucho*"
382,"que su hermano grita mucho"
383,"que su hermano es griton*"
384,"que mi hermano es muy escandaloso"
385,"que su hermano grita mucho*"
386,"que su hermano grita mucho"
387,"puedes decir que su hermanito es algo gordito y grita mucho"
388,"que su hermano a cada rato grita"
389,"que grita mucho y llora"
390,"quiere decir que el hermano grita constantemente"
391,"que mi hermano menor grita todo el tiempo"
392,"que mi hermano grita mucho"
393,"que su hermanito es el que grita mas en su casa"
394,"que su hermano grita mucho"
395,"que mi hermano es griton*"
396,"porque no para de gritar"
397,"que grita sin parar con una pelota"
398,"que los ninos chiquitos hacen mucho berrinche"
399,"que su hermano es muy griton*"
400,"que su hermanito grita demasiado"
401,"mi hermanito es muy griton"
402,"que grita mucho"
403,"mi hermanito es de berrinches"
404,"que su hermano grita mucho*"
405,"que su hermano grita mucho"
406,"mi hermano brinca mucho y llora de a gritos"
407,"que grita mucho*"
408,"es como si su pelota hace mucho ruido por eso dice, es una pelota de gritos"
409,"porque mi hermanito es gordo de muchos gritos"
410,"que su hermano siempre esta gritando y saltando"
411,"que su hermano grita mucho"
412,"quiere decir que su hermanito grita mucho en casa"
413,"que a su hermano le gustan los gritos"
414,"que su hermano grita mucho"
415,"que el hermano es ruidoso"
416,"que es una persona que no para de gritar"
417,"que su hermano grita mucho*"
418,"su hermano grita mucho*"
419,"su hermano es griton*"
420,"que su hermanito cuando llora, grita"
421,"mi hermano grita mucho*"
422,"creo que quiere decir que mi hermano grita mucho pero la parte de la pelota no la entiendo"
423,"quiere decir que su hermano grita mucho"
424,"el hermano siempre esta gritando como una pelota que siempre rebota"
425,"porque mi hermanito es muy latoso"
426,"que su hermano grita mucho"
427,"mi hermano grita mucho*"
428,"que no para de llorar ni quejarse y llorar y a cada rato esta gritando"
