"line","word"
387,"una enredadera de pelos"
388,"hamster"
389,"algun otro animal podria funcionar"
390,"el cabello"
391,"un animal como un gato o un perro"
392,"un perro."
393,"un animal"
394,"un gato o un perro"
395,"un animal peludo"
396,"pues podria ser su cabeza"
397,"un cojin."
398,"una mascota"
399,"testiculos"
400,"algo con muchos pelos"
401,"perro"
402,"un perro o gato."
403,"una bola de pelos"
404,"el perro"
405,"un perro"
406,"un gato porque se parece mucho al perro"
407,"un animal"
408,"una bola de pelos literalmente, un perro, o cualquier animal"
409,"un gato"
410,"una pelota de cabello"
411,"un perro"
412,"un gato"
413,"un cachorro o un hamster"
414,"una pelota de tenis"
415,"un perro"
416,"animales"
417,"un oso"
418,"un gato o una bola de pelos"
419,"los pelos que a los perros se le caen"
420,"mi perro"
421,"tener mucho pelo"
422,"algun animal"
423,"un gato"
424,"un animal con muchos pelos o un peluche"
425,"un perro"
426,"un perro"
427,"un animal o mascota."
428,"un hamster"
429,"el cabello"
430,"un animal"
431,"un gato"
432,"mi perro"
433,"una pelota que tenga pelos"
434,"un kiwi"
435,"un animal"
436,"un juguete"
437,"un perro."
438,"una mascota"
439,"una mascota o un peluche"
440,"un gato, algun animal peludo o tal vez su papa."
441,"un perro o gato gordo"
442,"un perro, una axila, todo el cuerpo humano"
443,"un hamster (algun animal)"
444,"un gato"
445,"mi cabeza"
446,"un gato."
447,"un animal"
448,"un perro"
449,"una especie marina"
450,"por el pelo , pelo muy largo"
451,"algo o alguien complicado, que no comprendes"
452,"no se"
453,"alguna mascota"
454,"una cabeza"
455,"una alfombra, o animal chichito."
456,"una pelota llena de pelos"
457,"una cabeza"
458,"un gato"
459,"la vida"
460,"un perro."
461,"un hamster"
462,"perro."
463,"a person that wears animal fur"
464,"un perro"
465,"mi perro"
466,"feo?"
467,"cabello enredado"
468,"podria ser la cabeza."
469,"perro"
470,"un gato"
471,"un hombre con barba larga"
